date_range_end,placekey,visitor
2021-11-01,222-222@627-s5w-sbk,"{'10024': 4, '10025': 4, '10032': 4, '10033': 4, '10453': 4, '10457': 4, '10463': 8, '10471': 4}"
2021-11-01,222-222@627-s5w-sdv,"{'10032': 4, '10033': 4, '10034': 4, '10040': 4, '10456': 7, '10457': 7, '10460': 4, '10463': 4, '10472': 4}"
2021-11-01,222-222@627-s5w-wx5,"{'10034': 8, '10040': 8, '10455': 4, '10461': 4, '10463': 5, '10473': 4, '11213': 4, '11236': 4, '11373': 4, '11377': 4}"
2021-11-01,222-222@627-s5w-x89,"{'10034': 4, '10040': 4, '10459': 4, '10460': 4}"
2021-11-01,222-222@627-s5w-z9f,"{'10034': 4, '10039': 4, '10463': 4, '10475': 4, '11208': 4, '11428': 5, '11429': 5}"
2021-11-01,222-222@627-s5w-zmk,"{'10034': 9, '10040': 4, '10314': 4, '10457': 4, '10463': 4, '10468': 4, '11235': 4, '11369': 4, '11372': 4}"
2021-11-01,222-222@627-s5x-9pv,"{'10033': 4, '10034': 4, '10040': 15, '10468': 4, '11416': 4, '11417': 4}"
2021-11-01,222-222@627-s5x-c89,"{'10030': 4, '10032': 4, '10034': 4, '10037': 4, '10039': 4, '10040': 4}"
2021-11-01,222-222@627-s5x-cbk,"{'10034': 12, '10457': 4, '10458': 4, '10467': 4, '10469': 4, '11213': 4, '11225': 4}"
2021-11-01,222-222@627-s5x-nyv,"{'10034': 4, '10463': 4, '10468': 4, '11364': 4}"
2021-11-01,222-222@627-s6d-7bk,"{'10024': 4, '10031': 4, '10032': 8, '10458': 4, '11374': 4}"
2021-11-01,222-222@627-s6d-c5z,"{'10030': 4, '10031': 4, '10034': 4, '10039': 4, '10460': 4, '10463': 4}"
2021-11-01,222-222@627-s6d-c89,"{'10031': 4, '10032': 4, '10034': 4, '10473': 4}"
2021-11-01,222-222@627-s6d-djv,"{'10031': 4, '10032': 8, '10035': 4, '10037': 4, '10040': 4, '10469': 4, '10475': 4}"
2021-11-01,222-222@627-s6d-vcq,"{'10032': 8, '10033': 4, '10034': 4, '10040': 8, '10452': 4, '10453': 4, '11106': 4, '11204': 4, '11230': 4}"
2021-11-01,222-222@627-s6d-whq,"{'10026': 4, '10027': 4, '10029': 4, '10031': 8, '10032': 20, '10033': 4, '10035': 4, '10460': 4, '10462': 4, '10463': 4, '11235': 4, '11374': 4}"
2021-11-01,222-222@627-s6d-yjv,"{'10032': 23, '10037': 4, '10460': 4}"
2021-11-01,222-222@627-s6d-zfz,"{'10032': 8, '10033': 12, '10040': 4, '10452': 4, '10453': 4}"
2021-11-01,222-222@627-s6f-4d9,"{'10017': 4, '10025': 4, '10027': 11, '10030': 4, '10031': 8, '10032': 16, '10033': 8, '10035': 7, '10037': 11, '10039': 22, '10451': 4, '10453': 4, '10454': 4, '10456': 10, '10466': 5, '11209': 5, '11220': 5}"
2021-11-01,222-222@627-s6f-4n5,"{'10030': 4, '10034': 4, '10037': 4, '10039': 30, '10040': 4, '10456': 4, '10457': 4, '11418': 4}"
2021-11-01,222-222@627-s6f-4qf,"{'10034': 4, '10039': 4, '10459': 4}"
2021-11-01,222-222@627-s6f-bx5,"{'10032': 8, '10466': 4, '10467': 4, '10469': 4, '11212': 5, '11361': 4, '11370': 4, '11372': 4, '11434': 4}"
2021-11-01,222-222@627-s6f-yvz,"{'10026': 4, '10027': 4, '10030': 4, '10037': 8, '10456': 4}"
2021-11-01,222-222@627-s6g-435,"{'10027': 4, '10037': 4, '10039': 4}"
2021-11-01,222-222@627-s6g-4qf,"{'10027': 7, '10030': 11, '10037': 5, '10039': 15, '10473': 4, '11204': 4}"
2021-11-01,222-222@627-s6g-5zz,"{'10002': 4, '10009': 4, '10026': 5, '10027': 5, '10030': 4, '10035': 4, '10037': 18, '10039': 7, '10457': 4, '10460': 4}"
2021-11-01,222-222@627-s6g-6ff,"{'10026': 6, '10027': 4, '10032': 4, '10033': 4, '10035': 9, '10037': 9, '10309': 4, '10473': 4, '11104': 6, '11235': 4, '11377': 6, '11434': 8}"
2021-11-01,222-222@627-s6g-7yv,"{'10030': 4, '10037': 8, '10458': 9, '10473': 4}"
2021-11-01,222-222@627-s6g-8sq,"{'10475': 6, '11212': 4, '11377': 4}"
2021-11-01,222-222@627-s6g-rrk,"{'10004': 4, '10027': 8, '10030': 4, '10033': 4, '10035': 4, '10037': 8, '10039': 28, '10040': 8, '10453': 4, '10456': 4, '10457': 4, '10469': 4, '11207': 4, '11413': 4}"
2021-11-01,222-222@627-s6m-4gk,"{'10033': 4, '10040': 4, '11229': 4, '11367': 4, '11691': 4}"
2021-11-01,222-222@627-s6m-6p9,"{'10033': 4, '10034': 5, '10035': 5, '10040': 8, '10453': 4, '10456': 4, '10460': 4}"
2021-11-01,222-222@627-s6m-6x5,"{'10027': 4, '10032': 4, '10033': 8, '10040': 17, '10453': 8, '10456': 4, '10462': 4, '10463': 4, '10468': 4, '10473': 4, '11219': 4, '11220': 4, '11223': 4, '11232': 4}"
2021-11-01,222-222@627-s6m-6zf,"{'10009': 4, '10033': 4, '10040': 4, '10452': 4, '10454': 4, '10455': 4}"
2021-11-01,222-222@627-s6m-7nq,"{'10021': 4, '10032': 4, '10040': 4, '10456': 5, '10457': 5}"
2021-11-01,222-222@627-s6m-9zz,"{'10029': 4, '10032': 12, '10033': 8, '10035': 4, '10040': 4, '10463': 4, '10468': 4, '11372': 4, '11377': 8, '11418': 4}"
2021-11-01,222-222@627-s6m-rrk,"{'10029': 8, '10031': 6, '10032': 23, '10033': 17, '10040': 4, '10453': 4, '10456': 5, '10457': 4, '10458': 4, '10460': 4, '10463': 4}"
2021-11-01,222-222@627-s6m-wx5,"{'10034': 15, '10040': 8, '11378': 4, '11385': 4}"
2021-11-01,222-222@627-s6m-wzf,"{'10025': 4, '10034': 5, '10453': 4}"
2021-11-01,222-222@627-s6n-94v,"{'10027': 9, '10032': 8, '10033': 31, '10034': 17, '10040': 40, '10453': 8, '10459': 4, '10460': 4, '11222': 4, '11378': 4}"
2021-11-01,222-222@627-s8f-89z,"{'10010': 4, '10016': 8, '10017': 4, '10019': 5, '10036': 5, '11101': 4, '11104': 4, '11209': 5, '11356': 4, '11377': 4}"
2021-11-01,222-222@627-s8f-8n5,"{'10003': 12, '10011': 8, '10012': 8, '10014': 4, '10016': 4, '10034': 4, '10456': 4, '10472': 4, '11208': 8, '11209': 4, '11223': 4, '11224': 4, '11235': 4, '11426': 4, '11428': 4}"
2021-11-01,222-222@627-s8h-tgk,"{'10004': 4, '10005': 4, '10011': 4, '10014': 4, '10021': 4, '10022': 4, '10028': 4, '10038': 4, '10075': 8, '11201': 4, '11206': 5, '11211': 5, '11420': 4}"
2021-11-01,222-222@627-s8h-wp9,"{'10128': 4, '11204': 4, '11214': 4, '11361': 4, '11364': 4}"
2021-11-01,222-222@627-s8j-26k,"{'10003': 4, '10005': 4, '10011': 4, '10012': 4, '10038': 4, '11220': 4}"
2021-11-01,222-222@627-s8j-2kz,"{'10003': 12, '10009': 4, '10011': 8, '10012': 4, '10014': 4}"
2021-11-01,222-222@627-s8j-435,"{'10003': 4, '10010': 4, '10011': 4, '10012': 4, '10014': 4, '10016': 4, '11105': 4, '11230': 4, '11370': 4}"
2021-11-01,222-222@627-s8j-4n5,"{'10003': 4, '10009': 8, '11369': 4}"
2021-11-01,222-222@627-s8j-4qf,"{'10003': 4, '10004': 4, '10006': 4, '10007': 8, '10009': 8, '10012': 4, '10013': 4, '10014': 4, '10019': 4, '10038': 4, '10039': 4, '11368': 4, '11374': 4, '11379': 4}"
2021-11-01,222-222@627-s8j-7t9,"{'10031': 4, '10467': 4, '11379': 4}"
2021-11-01,222-222@627-s8j-9vf,"{'10002': 4, '10010': 4, '10016': 4, '10021': 4, '10075': 4, '11234': 4}"
2021-11-01,222-222@627-s8j-cwk,"{'10001': 4, '10003': 8, '10009': 4, '10018': 4}"
2021-11-01,222-222@627-s8j-fvf,"{'10021': 4, '10032': 4, '10033': 4, '11225': 4}"
2021-11-01,222-222@627-s8j-gc5,"{'10005': 4, '10017': 4, '10022': 4, '10032': 4, '10033': 4, '10038': 4, '11224': 4}"
2021-11-01,222-222@627-s8j-gtv,"{'10001': 8, '10002': 4, '10007': 4, '10009': 12, '10010': 12, '10011': 12, '10012': 4, '10013': 8, '10014': 4, '10016': 12, '10018': 4, '10030': 4, '10037': 4, '10038': 4, '10039': 4, '10309': 4, '10451': 4, '10456': 4, '10460': 4, '10463': 4, '10465': 4, '11101': 4, '11104': 4, '11204': 4, '11206': 5, '11207': 4, '11208': 4, '11209': 4, '11214': 4, '11220': 4, '11221': 4, '11354': 8, '11355': 4, '11361': 4, '11367': 4, '11385': 4}"
2021-11-01,222-222@627-s8j-h89,"{'10010': 4, '10016': 4, '10029': 4, '10035': 4, '10459': 4, '10474': 4, '11105': 4, '11207': 4, '11208': 4}"
2021-11-01,222-222@627-s8j-n89,"{'10002': 4, '10016': 4, '10017': 4, '10472': 4, '11230': 4, '11235': 4, '11237': 4, '11365': 4, '11366': 4, '11374': 4, '11375': 4, '11377': 4, '11378': 4, '11694': 4}"
2021-11-01,222-222@627-s8j-ndv,"{'11368': 4, '11385': 4, '11427': 4, '11428': 4}"
2021-11-01,222-222@627-s8j-nwk,"{'10304': 4, '11217': 5, '11238': 5, '11377': 4}"
2021-11-01,222-222@627-s8j-rzf,"{'10009': 4, '10010': 7, '10016': 7, '10312': 4, '10473': 4, '11203': 4, '11204': 4, '11206': 4, '11208': 4, '11212': 4, '11215': 4, '11218': 4, '11220': 4, '11230': 4, '11235': 4, '11355': 4, '11358': 4, '11362': 4}"
2021-11-01,222-222@627-s8j-s5z,"{'10002': 4, '10005': 4, '10009': 4, '10010': 9, '10011': 4, '10014': 4, '10016': 9, '10031': 4, '10038': 4, '10039': 4, '10305': 4, '10312': 4, '11101': 4, '11102': 4, '11105': 4, '11109': 4, '11201': 4, '11206': 8, '11209': 4, '11211': 4, '11215': 4, '11217': 4, '11220': 4, '11222': 4, '11223': 4, '11235': 4, '11237': 4, '11372': 4, '11373': 12, '11374': 4, '11375': 4, '11377': 4, '11385': 4, '11413': 4}"
2021-11-01,222-222@627-s8j-sqz,"{'10003': 4, '10010': 4, '10301': 4, '10304': 4, '10314': 4, '11207': 4, '11212': 4, '11233': 4, '11354': 4, '11355': 4}"
2021-11-01,222-222@627-s8j-v4v,"{'10016': 8, '10019': 4, '10302': 4, '10306': 4, '10310': 4, '10314': 4, '10463': 4, '11201': 4, '11203': 5, '11205': 4, '11212': 4, '11220': 4, '11229': 6, '11231': 4, '11234': 4, '11235': 4, '11236': 5}"
2021-11-01,222-222@627-s8j-vmk,"{'10009': 4, '10306': 4, '10458': 4, '11207': 4, '11211': 4, '11222': 4, '11237': 4, '11420': 4}"
2021-11-01,222-222@627-s8j-wkz,"{'10003': 12, '10010': 15, '10016': 19, '10018': 4, '10469': 4, '11215': 4, '11218': 4, '11361': 4, '11364': 4}"
2021-11-01,222-222@627-s8j-yvz,"{'11225': 4, '11423': 4, '11432': 4}"
2021-11-01,222-222@627-s8k-28v,"{'10029': 4, '11223': 4, '11230': 4}"
2021-11-01,222-222@627-s8k-2c5,"{'10003': 4, '10007': 4, '10009': 5, '10011': 4, '10012': 8, '10013': 4, '10014': 8, '10016': 4, '10017': 8, '10019': 8, '10021': 4, '10022': 8, '10023': 8, '10024': 4, '10025': 4, '10028': 4, '10029': 4, '10035': 4, '10036': 4, '10065': 4, '10128': 8, '10304': 4, '10305': 4, '10306': 4, '10454': 5, '10455': 5, '10456': 5, '10457': 5, '10458': 4, '10461': 4, '10463': 4, '10466': 8, '10467': 12, '10469': 4, '10470': 5, '11204': 13, '11208': 4, '11210': 4, '11218': 4, '11219': 4, '11226': 13, '11229': 12, '11230': 16, '11235': 4, '11355': 5, '11358': 5, '11362': 4, '11369': 4, '11370': 4, '11372': 8, '11373': 4, '11375': 4, '11421': 4}"
2021-11-01,222-222@627-s8k-3dv,"{'10021': 7, '10029': 4, '10031': 8, '10032': 4, '10065': 7, '10468': 4, '11214': 4, '11231': 4, '11365': 4, '11367': 4, '11415': 4, '11418': 4}"
2021-11-01,222-222@627-s8k-cyv,"{'10002': 21, '10009': 17, '10312': 4, '10462': 4, '11101': 4}"
